transaction_id,date,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,source_system,source_txn_id,minute_bucket,match_signature,dupe_group_id,is_duplicate,unified_txn_id,customer_id_str,customer_id
TXN015813,2024-04-16,C05248,155.6,No,M0585,New York,TX,80808,5814,,VISA,V-TXN015813,2024-04-16,C05248|M0585|155.6|2024-04-16 00:00:00,,0,TXN015813,2703,2703
TXN015814,2024-05-12,C01506,22.13,Yes,M0582,New York,AZ,84602,5814,,ATM,A-TXN015814,2024-05-12,C01506|M0582|22.13|2024-05-12 00:00:00,311.0,0,TXN015814,200,200
TXN015815,2024-09-09,C11718,75.68,No,M0143,Dallas,NY,52579,5411,,ATM,A-TXN015815,2024-09-09,C11718|M0143|75.68|2024-09-09 00:00:00,,0,TXN015815,2624,2624
TXN015816,2024-06-03,C06413,32.1,No,M0661,New York,CA,74261,5814,,ATM,A-TXN015816,2024-06-03,C06413|M0661|32.1|2024-06-03 00:00:00,1209.0,0,TXN015816,2558,2558
TXN015817,2024-03-08,C04520,125.88,No,M0141,Chicago,IL,17461,5411,,CORE,C-TXN015817,2024-03-08,C04520|M0141|125.88|2024-03-08 00:00:00,,0,TXN015817,1630,1630
TXN015818,2024-06-03,C03599,87.14,Yes,M0635,Los Angeles,IL,18667,5999,,CORE,C-TXN015818,2024-06-03,C03599|M0635|87.14|2024-06-03 00:00:00,,0,TXN015818,1956,1956
TXN015819,2024-03-02,C06367,86.92,No,M0123,New York,AZ,46825,4111,,VISA,V-TXN015819,2024-03-02,C06367|M0123|86.92|2024-03-02 00:00:00,,0,TXN015819,1188,1188
TXN015820,2024-12-14,C00426,208.36,Yes,M0195,Atlanta,NY,34605,4111,,VISA,V-TXN015820,2024-12-14,C00426|M0195|208.36|2024-12-14 00:00:00,,0,TXN015820,2179,2179
TXN015821,2024-10-01,C00663,99.28,Yes,M0005,Los Angeles,FL,63020,5999,,CORE,C-TXN015821,2024-10-01,C00663|M0005|99.28|2024-10-01 00:00:00,,0,TXN015821,347,347
TXN015822,2024-05-27,C02880,22.75,Yes,M0223,New York,FL,62704,5814,,ATM,A-TXN015822,2024-05-27,C02880|M0223|22.75|2024-05-27 00:00:00,,0,TXN015822,222,222
TXN015823,2024-12-12,C02414,25.29,No,M0230,Chicago,CA,30693,5732,,ATM,A-TXN015823,2024-12-12,C02414|M0230|25.29|2024-12-12 00:00:00,,0,TXN015823,2512,2512
TXN015824,2024-06-13,C11363,35.68,Yes,M0466,Los Angeles,NY,54737,6011,,VISA,V-TXN015824,2024-06-13,C11363|M0466|35.68|2024-06-13 00:00:00,,0,TXN015824,2088,2088
TXN015825,2024-08-03,C06454,13.09,Yes,M0493,Chicago,GA,30584,5999,,VISA,V-TXN015825,2024-08-03,C06454|M0493|13.09|2024-08-03 00:00:00,,0,TXN015825,422,422
TXN015826,2024-08-25,C09736,46.33,No,M0478,Phoenix,FL,39557,5732,,VISA,V-TXN015826,2024-08-25,C09736|M0478|46.33|2024-08-25 00:00:00,,0,TXN015826,980,980
TXN015827,2024-03-25,C02145,48.62,Yes,M0478,Phoenix,FL,90954,5814,,CORE,C-TXN015827,2024-03-25,C02145|M0478|48.62|2024-03-25 00:00:00,,0,TXN015827,2093,2093
TXN015828,2024-06-16,C07836,108.88,No,M0688,Chicago,NY,10420,5999,,CORE,C-TXN015828,2024-06-16,C07836|M0688|108.88|2024-06-16 00:00:00,,0,TXN015828,190,190
TXN015829,2024-02-09,C00583,41.82,Yes,M0584,Atlanta,NY,69461,5411,,ATM,A-TXN015829,2024-02-09,C00583|M0584|41.82|2024-02-09 00:00:00,,0,TXN015829,1749,1749
TXN015830,2024-03-01,C05092,165.33,Yes,M0555,Los Angeles,NY,77474,5732,,VISA,V-TXN015830,2024-03-01,C05092|M0555|165.33|2024-03-01 00:00:00,,0,TXN015830,1234,1234
TXN015831,2024-12-27,C11755,48.79,Yes,M0656,Dallas,IL,91383,5999,,VISA,V-TXN015831,2024-12-27,C11755|M0656|48.79|2024-12-27 00:00:00,,0,TXN015831,2665,2665
TXN015832,2024-04-03,C06314,600.52,No,M0337,Phoenix,CA,95691,5411,,CORE,C-TXN015832,2024-04-03,C06314|M0337|600.52|2024-04-03 00:00:00,,0,TXN015832,2936,2936
TXN015833,2024-02-25,C01183,61.56,Yes,M0265,Atlanta,CA,10091,5999,,ATM,A-TXN015833,2024-02-25,C01183|M0265|61.56|2024-02-25 00:00:00,,0,TXN015833,2655,2655
TXN015834,2024-11-21,C02061,184.72,No,M0659,Houston,FL,95779,5411,,CORE,C-TXN015834,2024-11-21,C02061|M0659|184.72|2024-11-21 00:00:00,,0,TXN015834,1602,1602
TXN015835,2024-12-15,C10019,29.97,Yes,M0427,Phoenix,FL,33872,6011,,ATM,A-TXN015835,2024-12-15,C10019|M0427|29.97|2024-12-15 00:00:00,,0,TXN015835,2072,2072
TXN015836,2024-08-08,C07288,10.28,No,M0023,Los Angeles,IL,95737,6011,,VISA,V-TXN015836,2024-08-08,C07288|M0023|10.28|2024-08-08 00:00:00,1368.0,0,TXN015836,1361,1361
TXN015837,2024-12-01,C08519,67.58,Yes,M0016,Los Angeles,NY,55400,5814,,VISA,V-TXN015837,2024-12-01,C08519|M0016|67.58|2024-12-01 00:00:00,,0,TXN015837,2906,2906
TXN015838,2024-12-02,C06550,67.87,Yes,M0668,Los Angeles,TX,46017,5999,,CORE,C-TXN015838,2024-12-02,C06550|M0668|67.87|2024-12-02 00:00:00,,0,TXN015838,2031,2031
TXN015839,2024-08-12,C04008,258.06,Yes,M0652,New York,GA,39884,5411,,ATM,A-TXN015839,2024-08-12,C04008|M0652|258.06|2024-08-12 00:00:00,,0,TXN015839,2548,2548
TXN015840,2024-11-18,C10164,27.38,No,M0021,Dallas,CA,68111,5411,,VISA,V-TXN015840,2024-11-18,C10164|M0021|27.38|2024-11-18 00:00:00,,0,TXN015840,2533,2533
TXN015841,2024-05-25,C07650,27.57,No,M0253,Houston,NY,13769,5411,,CORE,C-TXN015841,2024-05-25,C07650|M0253|27.57|2024-05-25 00:00:00,,0,TXN015841,642,642
TXN015842,2024-09-11,C03209,53.5,Yes,M0187,New York,GA,87077,5999,,VISA,V-TXN015842,2024-09-11,C03209|M0187|53.5|2024-09-11 00:00:00,,0,TXN015842,538,538
TXN015843,2024-12-12,C04000,68.32,Yes,M0543,Dallas,TX,99524,5732,,CORE,C-TXN015843,2024-12-12,C04000|M0543|68.32|2024-12-12 00:00:00,,0,TXN015843,997,997
TXN015844,2024-12-25,C02531,92.13,No,M0479,Phoenix,FL,71927,5814,,VISA,V-TXN015844,2024-12-25,C02531|M0479|92.13|2024-12-25 00:00:00,,0,TXN015844,2690,2690
TXN015845,2024-05-17,C10261,37.94,Yes,M0218,Dallas,FL,49772,5999,,VISA,V-TXN015845,2024-05-17,C10261|M0218|37.94|2024-05-17 00:00:00,,0,TXN015845,779,779
TXN015846,2024-12-14,C02297,34.62,Yes,M0365,Phoenix,TX,66793,5999,,ATM,A-TXN015846,2024-12-14,C02297|M0365|34.62|2024-12-14 00:00:00,,0,TXN015846,414,414
TXN015847,2024-12-16,C11853,156.85,Yes,M0428,New York,FL,63916,5732,,CORE,C-TXN015847,2024-12-16,C11853|M0428|156.85|2024-12-16 00:00:00,,0,TXN015847,2877,2877
TXN015848,2024-01-02,C06497,64.68,No,M0234,Los Angeles,IL,18926,5411,,ATM,A-TXN015848,2024-01-02,C06497|M0234|64.68|2024-01-02 00:00:00,,0,TXN015848,347,347
TXN015849,2024-11-17,C11172,224.52,No,M0559,Phoenix,AZ,47777,5814,,VISA,V-TXN015849,2024-11-17,C11172|M0559|224.52|2024-11-17 00:00:00,,0,TXN015849,2155,2155
TXN015850,2024-12-21,C02314,102.01,No,M0378,Chicago,TX,42303,5732,,CORE,C-TXN015850,2024-12-21,C02314|M0378|102.01|2024-12-21 00:00:00,,0,TXN015850,1223,1223
TXN015851,2024-04-15,C09956,15.16,Yes,M0013,Dallas,CA,23489,5814,,VISA,V-TXN015851,2024-04-15,C09956|M0013|15.16|2024-04-15 00:00:00,,0,TXN015851,1088,1088
TXN015852,2024-04-02,C04498,19.08,Yes,M0339,Phoenix,NY,72698,5814,,VISA,V-TXN015852,2024-04-02,C04498|M0339|19.08|2024-04-02 00:00:00,,0,TXN015852,606,606
TXN015853,2024-10-02,C09951,172.96,Yes,M0366,Houston,AZ,53709,6011,,VISA,V-TXN015853,2024-10-02,C09951|M0366|172.96|2024-10-02 00:00:00,1875.0,0,TXN015853,387,387
TXN015854,2024-03-07,C10989,28.92,Yes,M0249,Phoenix,FL,41977,5999,,VISA,V-TXN015854,2024-03-07,C10989|M0249|28.92|2024-03-07 00:00:00,,0,TXN015854,2431,2431
TXN015855,2024-10-09,C08680,24.71,No,M0125,Atlanta,GA,17849,5999,,CORE,C-TXN015855,2024-10-09,C08680|M0125|24.71|2024-10-09 00:00:00,1623.0,1,TXN_DUP001091,158,158
TXN015856,2024-03-18,C05377,184.88,Yes,M0548,Los Angeles,FL,50237,6011,,ATM,A-TXN015856,2024-03-18,C05377|M0548|184.88|2024-03-18 00:00:00,,0,TXN015856,2149,2149
TXN015857,2024-07-12,C09119,257.16,Yes,M0233,Chicago,AZ,61740,5814,,ATM,A-TXN015857,2024-07-12,C09119|M0233|257.16|2024-07-12 00:00:00,,0,TXN015857,477,477
TXN015858,2024-12-14,C03994,94.52,Yes,M0548,New York,FL,56803,6011,,VISA,V-TXN015858,2024-12-14,C03994|M0548|94.52|2024-12-14 00:00:00,,0,TXN015858,2682,2682
TXN015859,2024-12-01,C08144,18.57,Yes,M0347,Dallas,TX,27530,5411,,CORE,C-TXN015859,2024-12-01,C08144|M0347|18.57|2024-12-01 00:00:00,,0,TXN015859,1686,1686
TXN015860,2024-02-11,C08742,11.79,Yes,M0388,Los Angeles,TX,77253,6011,,ATM,A-TXN015860,2024-02-11,C08742|M0388|11.79|2024-02-11 00:00:00,,0,TXN015860,1275,1275
TXN015861,2024-11-02,C06839,83.07,Yes,M0183,Houston,IL,72093,5411,,VISA,V-TXN015861,2024-11-02,C06839|M0183|83.07|2024-11-02 00:00:00,,0,TXN015861,229,229
TXN015862,2024-06-26,C06732,14.86,Yes,M0275,Chicago,TX,57844,5999,,CORE,C-TXN015862,2024-06-26,C06732|M0275|14.86|2024-06-26 00:00:00,,0,TXN015862,594,594
TXN015863,2024-12-10,C07152,73.57,No,M0202,Phoenix,TX,53749,5999,,VISA,V-TXN015863,2024-12-10,C07152|M0202|73.57|2024-12-10 00:00:00,,0,TXN015863,1512,1512
TXN015864,2024-04-03,C10155,51.11,Yes,M0307,New York,IL,75665,4111,,CORE,C-TXN015864,2024-04-03,C10155|M0307|51.11|2024-04-03 00:00:00,,0,TXN015864,2614,2614
TXN015865,2024-07-06,C09259,12.66,Yes,M0157,Atlanta,FL,11956,5411,,VISA,V-TXN015865,2024-07-06,C09259|M0157|12.66|2024-07-06 00:00:00,,0,TXN015865,1506,1506
TXN015866,2024-05-01,C09148,256.37,No,M0377,Houston,TX,61982,6011,,ATM,A-TXN015866,2024-05-01,C09148|M0377|256.37|2024-05-01 00:00:00,,0,TXN015866,1724,1724
TXN015867,2024-09-08,C02874,10.72,Yes,M0628,Chicago,NY,57143,5814,,VISA,V-TXN015867,2024-09-08,C02874|M0628|10.72|2024-09-08 00:00:00,,0,TXN015867,550,550
TXN015868,2024-04-03,C09932,44.98,Yes,M0497,Atlanta,NY,26953,6011,,CORE,C-TXN015868,2024-04-03,C09932|M0497|44.98|2024-04-03 00:00:00,,0,TXN015868,2434,2434
TXN015869,2024-12-13,C11269,141.04,Yes,M0293,Chicago,GA,27840,5814,,VISA,V-TXN015869,2024-12-13,C11269|M0293|141.04|2024-12-13 00:00:00,2124.0,0,TXN015869,20,20
TXN015870,2024-09-06,C03516,303.47,Yes,M0564,Los Angeles,TX,71208,5411,,ATM,A-TXN015870,2024-09-06,C03516|M0564|303.47|2024-09-06 00:00:00,680.0,0,TXN015870,2512,2512
TXN015871,2024-12-11,C06028,13.7,Yes,M0347,Los Angeles,NY,14100,5411,,CORE,C-TXN015871,2024-12-11,C06028|M0347|13.7|2024-12-11 00:00:00,,0,TXN015871,2765,2765
TXN015872,2024-10-08,C11662,250.91,Yes,M0073,Dallas,IL,73401,5411,,CORE,C-TXN015872,2024-10-08,C11662|M0073|250.91|2024-10-08 00:00:00,,0,TXN015872,206,206
TXN015873,2024-03-26,C00559,42.81,No,M0541,Los Angeles,NY,89408,5814,,VISA,V-TXN015873,2024-03-26,C00559|M0541|42.81|2024-03-26 00:00:00,,0,TXN015873,1545,1545
TXN015874,2024-01-06,C08758,23.8,Yes,M0043,Chicago,CA,55239,5999,,ATM,A-TXN015874,2024-01-06,C08758|M0043|23.8|2024-01-06 00:00:00,,0,TXN015874,398,398
TXN015875,2024-06-20,C08158,148.82,No,M0553,Phoenix,NY,99413,5814,,CORE,C-TXN015875,2024-06-20,C08158|M0553|148.82|2024-06-20 00:00:00,,0,TXN015875,1803,1803
TXN015876,2024-12-05,C01059,92.31,Yes,M0567,Atlanta,IL,26534,5814,,CORE,C-TXN015876,2024-12-05,C01059|M0567|92.31|2024-12-05 00:00:00,,0,TXN015876,506,506
TXN015877,2024-12-18,C07727,18.36,Yes,M0254,Chicago,AZ,41371,4111,,ATM,A-TXN015877,2024-12-18,C07727|M0254|18.36|2024-12-18 00:00:00,,0,TXN015877,266,266
TXN015878,2024-12-05,C10620,87.06,Yes,M0340,Chicago,IL,57251,5814,,VISA,V-TXN015878,2024-12-05,C10620|M0340|87.06|2024-12-05 00:00:00,,0,TXN015878,2014,2014
TXN015879,2024-08-11,C08721,145.69,Yes,M0333,New York,IL,51771,6011,,VISA,V-TXN015879,2024-08-11,C08721|M0333|145.69|2024-08-11 00:00:00,,0,TXN015879,1223,1223
TXN015880,2024-02-03,C11092,73.7,Yes,M0288,Phoenix,AZ,84980,5411,,VISA,V-TXN015880,2024-02-03,C11092|M0288|73.7|2024-02-03 00:00:00,,0,TXN015880,1337,1337
TXN015881,2024-01-07,C10173,43.56,No,M0220,Phoenix,AZ,60342,5814,,ATM,A-TXN015881,2024-01-07,C10173|M0220|43.56|2024-01-07 00:00:00,,0,TXN015881,1030,1030
TXN015882,2024-12-09,C03070,29.25,Yes,M0550,Houston,NY,54240,5411,,ATM,A-TXN015882,2024-12-09,C03070|M0550|29.25|2024-12-09 00:00:00,,0,TXN015882,1293,1293
TXN015883,2024-03-11,C09548,121.07,Yes,M0601,Chicago,IL,72058,6011,,VISA,V-TXN015883,2024-03-11,C09548|M0601|121.07|2024-03-11 00:00:00,1803.0,0,TXN015883,2619,2619
TXN015884,2024-02-09,C10247,50.76,No,M0555,Los Angeles,CA,27812,5814,,CORE,C-TXN015884,2024-02-09,C10247|M0555|50.76|2024-02-09 00:00:00,,0,TXN015884,2863,2863
TXN015885,2024-10-15,C01501,152.67,Yes,M0651,Phoenix,FL,65023,5814,,VISA,V-TXN015885,2024-10-15,C01501|M0651|152.67|2024-10-15 00:00:00,,0,TXN015885,1404,1404
TXN015886,2024-01-05,C11126,125.58,Yes,M0239,Dallas,TX,72578,4111,,VISA,V-TXN015886,2024-01-05,C11126|M0239|125.58|2024-01-05 00:00:00,,0,TXN015886,1144,1144
TXN015887,2024-11-23,C07069,121.68,Yes,M0510,Dallas,IL,77452,5732,,CORE,C-TXN015887,2024-11-23,C07069|M0510|121.68|2024-11-23 00:00:00,,0,TXN015887,2820,2820
TXN015888,2024-03-19,C03706,136.37,Yes,M0657,Chicago,FL,14206,5411,,ATM,A-TXN015888,2024-03-19,C03706|M0657|136.37|2024-03-19 00:00:00,,0,TXN015888,538,538
TXN015889,2024-05-12,C07037,74.89,Yes,M0123,Atlanta,FL,71730,5732,,CORE,C-TXN015889,2024-05-12,C07037|M0123|74.89|2024-05-12 00:00:00,,0,TXN015889,2592,2592
TXN015890,2024-03-07,C11282,130.99,Yes,M0550,Houston,AZ,35566,5411,,ATM,A-TXN015890,2024-03-07,C11282|M0550|130.99|2024-03-07 00:00:00,2128.0,0,TXN015890,952,952
TXN015891,2024-12-18,C03842,178.82,Yes,M0301,Los Angeles,GA,64035,5999,,VISA,V-TXN015891,2024-12-18,C03842|M0301|178.82|2024-12-18 00:00:00,,0,TXN015891,451,451
TXN015892,2024-07-25,C00688,38.64,No,M0439,Phoenix,FL,31183,5411,,VISA,V-TXN015892,2024-07-25,C00688|M0439|38.64|2024-07-25 00:00:00,,0,TXN015892,1419,1419
TXN015893,2024-03-01,C10010,33.21,No,M0220,Houston,AZ,51176,6011,,CORE,C-TXN015893,2024-03-01,C10010|M0220|33.21|2024-03-01 00:00:00,,0,TXN015893,2934,2934
TXN015894,2024-01-06,C05267,59.11,Yes,M0357,Chicago,IL,15591,5411,,CORE,C-TXN015894,2024-01-06,C05267|M0357|59.11|2024-01-06 00:00:00,,0,TXN015894,2004,2004
TXN015895,2024-12-27,C00955,74.38,No,M0540,Los Angeles,GA,88361,4111,,ATM,A-TXN015895,2024-12-27,C00955|M0540|74.38|2024-12-27 00:00:00,,0,TXN015895,2490,2490
TXN015896,2024-11-10,C07053,12.28,Yes,M0153,Atlanta,GA,79382,4111,,CORE,C-TXN015896,2024-11-10,C07053|M0153|12.28|2024-11-10 00:00:00,,0,TXN015896,1259,1259
TXN015897,2024-10-01,C03590,26.05,Yes,M0394,Phoenix,AZ,99433,5814,,VISA,V-TXN015897,2024-10-01,C03590|M0394|26.05|2024-10-01 00:00:00,690.0,0,TXN015897,2417,2417
TXN015898,2024-07-08,C07720,11.8,Yes,M0595,Atlanta,TX,59580,5999,,CORE,C-TXN015898,2024-07-08,C07720|M0595|11.8|2024-07-08 00:00:00,,0,TXN015898,405,405
TXN015899,2024-06-12,C04217,75.99,Yes,M0132,Los Angeles,TX,54346,4111,,CORE,C-TXN015899,2024-06-12,C04217|M0132|75.99|2024-06-12 00:00:00,,0,TXN015899,2765,2765
TXN015900,2024-12-12,C09281,127.96,Yes,M0531,Atlanta,NY,85680,6011,,VISA,V-TXN015900,2024-12-12,C09281|M0531|127.96|2024-12-12 00:00:00,1747.0,0,TXN015900,1120,1120
TXN015901,2024-12-03,C02356,150.11,No,M0274,Phoenix,FL,96384,4111,,ATM,A-TXN015901,2024-12-03,C02356|M0274|150.11|2024-12-03 00:00:00,,0,TXN015901,1523,1523
TXN015902,2024-02-25,C00770,75.4,Yes,M0062,Phoenix,FL,40218,4111,,ATM,A-TXN015902,2024-02-25,C00770|M0062|75.4|2024-02-25 00:00:00,,0,TXN015902,2947,2947
TXN015903,2024-12-20,C03302,13.36,Yes,M0573,Atlanta,CA,91894,6011,,VISA,V-TXN015903,2024-12-20,C03302|M0573|13.36|2024-12-20 00:00:00,,0,TXN015903,1578,1578
TXN015904,2024-11-19,C02089,81.47,Yes,M0460,New York,GA,62222,5814,,VISA,V-TXN015904,2024-11-19,C02089|M0460|81.47|2024-11-19 00:00:00,,0,TXN015904,1712,1712
TXN015905,2024-07-10,C03902,50.78,Yes,M0085,Phoenix,GA,42593,5999,,VISA,V-TXN015905,2024-07-10,C03902|M0085|50.78|2024-07-10 00:00:00,,0,TXN015905,1140,1140
TXN015906,2024-07-11,C07198,161.15,No,M0320,Phoenix,GA,53055,5814,,ATM,A-TXN015906,2024-07-11,C07198|M0320|161.15|2024-07-11 00:00:00,1358.0,0,TXN015906,351,351
TXN015907,2024-12-21,C05208,51.75,No,M0478,New York,NY,31243,6011,,VISA,V-TXN015907,2024-12-21,C05208|M0478|51.75|2024-12-21 00:00:00,,0,TXN015907,671,671
TXN015908,2024-12-20,C11046,111.33,Yes,M0242,Phoenix,NY,22249,5732,,CORE,C-TXN015908,2024-12-20,C11046|M0242|111.33|2024-12-20 00:00:00,,0,TXN015908,1662,1662
TXN015909,2024-03-06,C02174,27.33,Yes,M0264,New York,TX,53637,6011,,VISA,V-TXN015909,2024-03-06,C02174|M0264|27.33|2024-03-06 00:00:00,,0,TXN015909,385,385
TXN015910,2024-08-19,C04745,215.48,No,M0299,Houston,FL,43843,5814,,ATM,A-TXN015910,2024-08-19,C04745|M0299|215.48|2024-08-19 00:00:00,,0,TXN015910,2396,2396
TXN015911,2024-12-15,C00613,38.0,Yes,M0017,Dallas,FL,85186,5411,,CORE,C-TXN015911,2024-12-15,C00613|M0017|38.0|2024-12-15 00:00:00,,0,TXN015911,1623,1623
TXN015912,2024-11-19,C02320,10.47,Yes,M0559,Dallas,IL,33556,6011,,ATM,A-TXN015912,2024-11-19,C02320|M0559|10.47|2024-11-19 00:00:00,,0,TXN015912,1652,1652
TXN015913,2024-12-04,C10076,16.81,Yes,M0305,Phoenix,CA,27532,6011,,CORE,C-TXN015913,2024-12-04,C10076|M0305|16.81|2024-12-04 00:00:00,,0,TXN015913,2551,2551
TXN015914,2024-12-16,C00844,30.84,No,M0352,Los Angeles,FL,77056,6011,,ATM,A-TXN015914,2024-12-16,C00844|M0352|30.84|2024-12-16 00:00:00,,0,TXN015914,2561,2561
TXN015915,2024-08-08,C09036,24.47,Yes,M0415,Phoenix,GA,29377,5732,,ATM,A-TXN015915,2024-08-08,C09036|M0415|24.47|2024-08-08 00:00:00,,0,TXN015915,848,848
TXN015916,2024-09-17,C01949,26.9,Yes,M0154,New York,NY,23323,5999,,ATM,A-TXN015916,2024-09-17,C01949|M0154|26.9|2024-09-17 00:00:00,389.0,0,TXN015916,203,203
TXN015917,2024-10-19,C06835,79.26,Yes,M0570,Houston,AZ,95907,5814,,CORE,C-TXN015917,2024-10-19,C06835|M0570|79.26|2024-10-19 00:00:00,,0,TXN015917,36,36
TXN015918,2024-11-07,C08405,61.3,No,M0652,Atlanta,TX,57104,5814,,CORE,C-TXN015918,2024-11-07,C08405|M0652|61.3|2024-11-07 00:00:00,,0,TXN015918,699,699
TXN015919,2024-11-12,C08849,109.6,Yes,M0630,Houston,NY,76069,6011,,VISA,V-TXN015919,2024-11-12,C08849|M0630|109.6|2024-11-12 00:00:00,,0,TXN015919,573,573
TXN015920,2024-12-24,C03745,134.98,Yes,M0348,Chicago,TX,11060,6011,,ATM,A-TXN015920,2024-12-24,C03745|M0348|134.98|2024-12-24 00:00:00,,0,TXN015920,2380,2380
TXN015921,2024-04-01,C09306,68.17,No,M0343,Dallas,TX,48963,5732,,ATM,A-TXN015921,2024-04-01,C09306|M0343|68.17|2024-04-01 00:00:00,,0,TXN015921,1758,1758
TXN015922,2024-12-10,C00914,81.89,Yes,M0426,Houston,AZ,90172,5814,,VISA,V-TXN015922,2024-12-10,C00914|M0426|81.89|2024-12-10 00:00:00,,0,TXN015922,2796,2796
TXN015923,2024-08-03,C07522,129.59,No,M0047,Los Angeles,TX,69166,4111,,ATM,A-TXN015923,2024-08-03,C07522|M0047|129.59|2024-08-03 00:00:00,,0,TXN015923,119,119
TXN015924,2024-12-27,C01638,17.54,No,M0004,New York,IL,79492,5411,,CORE,C-TXN015924,2024-12-27,C01638|M0004|17.54|2024-12-27 00:00:00,,0,TXN015924,1329,1329
TXN015925,2024-09-07,C01625,55.53,Yes,M0512,New York,IL,57473,5999,,CORE,C-TXN015925,2024-09-07,C01625|M0512|55.53|2024-09-07 00:00:00,,0,TXN015925,1833,1833
TXN015926,2024-12-21,C07092,70.13,Yes,M0670,Houston,IL,88788,6011,,ATM,A-TXN015926,2024-12-21,C07092|M0670|70.13|2024-12-21 00:00:00,,0,TXN015926,1212,1212
TXN015927,2024-06-26,C00226,82.88,Yes,M0680,Houston,AZ,43197,4111,,VISA,V-TXN015927,2024-06-26,C00226|M0680|82.88|2024-06-26 00:00:00,,0,TXN015927,1224,1224
TXN015928,2024-02-22,C04146,72.56,Yes,M0178,Atlanta,FL,37970,5411,,VISA,V-TXN015928,2024-02-22,C04146|M0178|72.56|2024-02-22 00:00:00,,0,TXN015928,1224,1224
TXN015929,2024-10-23,C04656,44.56,Yes,M0137,Los Angeles,NY,54199,5999,,VISA,V-TXN015929,2024-10-23,C04656|M0137|44.56|2024-10-23 00:00:00,,0,TXN015929,1913,1913
TXN015930,2024-12-11,C02127,37.12,Yes,M0564,Houston,TX,41390,5411,,VISA,V-TXN015930,2024-12-11,C02127|M0564|37.12|2024-12-11 00:00:00,,0,TXN015930,2837,2837
TXN015931,2024-10-25,C07874,56.5,Yes,M0173,Los Angeles,TX,46796,5411,,VISA,V-TXN015931,2024-10-25,C07874|M0173|56.5|2024-10-25 00:00:00,,0,TXN015931,40,40
TXN015932,2024-11-19,C05975,15.51,Yes,M0003,Los Angeles,CA,21155,5411,,CORE,C-TXN015932,2024-11-19,C05975|M0003|15.51|2024-11-19 00:00:00,1121.0,1,ATM015932,2909,2909
TXN015933,2024-01-18,C01581,60.97,No,M0356,New York,IL,25732,5411,,VISA,V-TXN015933,2024-01-18,C01581|M0356|60.97|2024-01-18 00:00:00,328.0,1,TXN_DUP000842,2895,2895
TXN015934,2024-12-11,C09030,279.84,No,M0514,Chicago,CA,43319,5814,,VISA,V-TXN015934,2024-12-11,C09030|M0514|279.84|2024-12-11 00:00:00,,0,TXN015934,1614,1614
TXN015935,2024-04-02,C09063,14.43,Yes,M0388,Dallas,IL,14688,5814,,ATM,A-TXN015935,2024-04-02,C09063|M0388|14.43|2024-04-02 00:00:00,,0,TXN015935,1638,1638
TXN015936,2024-06-15,C03874,23.28,Yes,M0057,Phoenix,TX,64314,5814,,VISA,V-TXN015936,2024-06-15,C03874|M0057|23.28|2024-06-15 00:00:00,,0,TXN015936,1482,1482
TXN015937,2024-06-13,C08101,89.62,Yes,M0317,Los Angeles,GA,52051,5999,,VISA,V-TXN015937,2024-06-13,C08101|M0317|89.62|2024-06-13 00:00:00,,0,TXN015937,245,245
TXN015938,2024-12-14,C01979,108.31,No,M0651,Chicago,AZ,21173,5411,,ATM,A-TXN015938,2024-12-14,C01979|M0651|108.31|2024-12-14 00:00:00,,0,TXN015938,170,170
TXN015939,2024-11-04,C06591,61.59,No,M0610,Atlanta,NY,62915,5732,,ATM,A-TXN015939,2024-11-04,C06591|M0610|61.59|2024-11-04 00:00:00,1251.0,0,TXN015939,1896,1896
TXN015940,2024-09-17,C09815,208.94,Yes,M0661,Atlanta,GA,15318,5814,,VISA,V-TXN015940,2024-09-17,C09815|M0661|208.94|2024-09-17 00:00:00,,0,TXN015940,1274,1274
TXN015941,2024-03-23,C11855,62.58,Yes,M0123,Atlanta,IL,98641,5814,,ATM,A-TXN015941,2024-03-23,C11855|M0123|62.58|2024-03-23 00:00:00,2227.0,0,TXN015941,2942,2942
TXN015942,2024-05-09,C05762,19.26,Yes,M0438,Atlanta,IL,85470,5999,,ATM,A-TXN015942,2024-05-09,C05762|M0438|19.26|2024-05-09 00:00:00,,0,TXN015942,483,483
TXN015943,2024-07-15,C06950,62.16,Yes,M0298,Houston,IL,46097,5999,,CORE,C-TXN015943,2024-07-15,C06950|M0298|62.16|2024-07-15 00:00:00,1314.0,1,DUP-TXN015943-2,420,420
TXN015944,2024-03-01,C04953,67.84,No,M0398,Chicago,CA,66418,5732,,VISA,V-TXN015944,2024-03-01,C04953|M0398|67.84|2024-03-01 00:00:00,,0,TXN015944,651,651
TXN015945,2024-08-20,C05100,54.79,Yes,M0350,New York,FL,45670,6011,,VISA,V-TXN015945,2024-08-20,C05100|M0350|54.79|2024-08-20 00:00:00,,0,TXN015945,2125,2125
TXN015946,2024-03-15,C03912,206.81,No,M0514,Atlanta,FL,33175,5814,,ATM,A-TXN015946,2024-03-15,C03912|M0514|206.81|2024-03-15 00:00:00,,0,TXN015946,35,35
TXN015947,2024-12-05,C11836,62.2,No,M0015,Chicago,FL,15508,6011,,CORE,C-TXN015947,2024-12-05,C11836|M0015|62.2|2024-12-05 00:00:00,,0,TXN015947,1525,1525
