dispute_id,transaction_id,feedback,dispute_raised,dispute_resolved,status,resolution_days,reason_code_std,reason_category,status_std,unified_txn_id
DISP01284,TXN014458,Duplicate Charge,2024-04-23,2024-06-07,Resolved,45,DUPLICATE_CHARGE,Billing,CLOSED,TXN014458
DISP01285,TXN001743,Unauthorized,2024-04-05,2024-04-20,Resolved,15,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN001743
DISP01286,TXN008878,Merchant Error,2024-08-27,2024-09-25,Resolved,29,OTHER,Other,CLOSED,TXN008878
DISP01287,TXN_DUP000243,Duplicate Charge,2024-08-14,2024-09-24,Resolved,41,DUPLICATE_CHARGE,Billing,CLOSED,TXN014688
DISP01288,TXN_DUP001241,Duplicate Charge,2024-12-03,2025-01-05,Resolved,33,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP001241
DISP01289,TXN004966,Merchant Error,2024-02-11,2024-03-06,Resolved,24,OTHER,Other,CLOSED,TXN004966
DISP01290,TXN009053,Unauthorized,2024-05-15,2024-06-03,Resolved,19,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN009053
DISP01291,TXN019623,Unauthorized,2024-01-16,2024-02-02,Resolved,17,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN019623
DISP01292,TXN014809,Unauthorized,2024-01-26,2024-02-12,Resolved,17,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN014809
DISP01293,TXN008523,Unauthorized,2024-06-26,2024-07-10,Resolved,14,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN008523
DISP01294,TXN010690,Merchant Error,2024-09-11,2024-10-06,Resolved,25,OTHER,Other,CLOSED,TXN010690
DISP01295,TXN014666,Unauthorized,2024-12-25,2025-01-09,Resolved,15,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN014666
DISP01296,TXN017379,Merchant Error,2024-05-20,2024-06-12,Resolved,23,OTHER,Other,CLOSED,TXN017379
DISP01297,TXN005377,Unauthorized,2024-12-11,2024-12-21,Resolved,10,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN005377
DISP01298,TXN009209,Merchant Error,2024-11-08,2024-12-03,Resolved,25,OTHER,Other,CLOSED,TXN009209
DISP01299,TXN019834,Unauthorized,2024-10-06,2024-10-26,Resolved,20,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN019834
DISP01300,TXN005983,Unauthorized,2024-03-20,2024-04-09,Resolved,20,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN005983
DISP01301,TXN003203,Merchant Error,2024-12-15,2025-01-05,Resolved,21,OTHER,Other,CLOSED,TXN003203
DISP01302,TXN_DUP000584,Duplicate Charge,2024-05-01,2024-06-15,Resolved,45,DUPLICATE_CHARGE,Billing,CLOSED,TXN017162
DISP01303,TXN007214,Merchant Error,2024-05-23,2024-06-20,Resolved,28,OTHER,Other,CLOSED,TXN007214
DISP01304,TXN000832,Unauthorized,2024-12-19,2024-12-29,Resolved,10,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN000832
DISP01305,TXN005596,Merchant Error,2024-09-26,2024-10-22,Resolved,26,OTHER,Other,CLOSED,TXN005596
DISP01306,TXN019735,Unauthorized,2024-03-22,2024-04-08,Resolved,17,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN019735
DISP01307,TXN008019,Merchant Error,2024-12-14,2025-01-10,Resolved,27,OTHER,Other,CLOSED,TXN008019
DISP01308,TXN002439,Unauthorized,2024-04-13,2024-05-01,Resolved,18,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN002439
DISP01309,TXN015326,Unauthorized,2024-03-25,2024-04-07,Resolved,13,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN015326
DISP01310,TXN002322,Merchant Error,2024-12-14,2025-01-10,Resolved,27,OTHER,Other,CLOSED,TXN002322
DISP01311,TXN009685,Merchant Error,2024-03-05,2024-04-02,Resolved,28,OTHER,Other,CLOSED,TXN009685
DISP01312,TXN012065,Unauthorized,2024-12-08,2024-12-25,Resolved,17,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN012065
DISP01313,TXN018115,Unauthorized,2024-08-28,2024-09-13,Resolved,16,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN018115
DISP01314,TXN006030,Unauthorized,2024-09-16,2024-09-28,Resolved,12,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN006030
DISP01315,TXN013640,Merchant Error,2024-06-23,2024-07-21,Resolved,28,OTHER,Other,CLOSED,TXN013640
DISP01316,TXN009859,Merchant Error,2024-10-26,2024-11-24,Resolved,29,OTHER,Other,CLOSED,TXN009859
DISP01317,TXN006536,Unauthorized,2024-03-07,2024-03-20,Resolved,13,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN006536
DISP01318,TXN_DUP001977,Duplicate Charge,2024-03-22,2024-04-25,Resolved,34,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP001977
DISP01319,TXN014361,Unauthorized,2024-09-15,2024-09-29,Resolved,14,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN014361
DISP01320,TXN_DUP001417,Duplicate Charge,2024-03-24,2024-04-25,Resolved,32,DUPLICATE_CHARGE,Billing,CLOSED,TXN019770
DISP01321,TXN014436,Merchant Error,2024-03-11,2024-04-09,Resolved,29,OTHER,Other,CLOSED,TXN014436
DISP01322,TXN003348,Unauthorized,2024-12-07,2024-12-23,Resolved,16,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN003348
DISP01323,TXN015429,Unauthorized,2024-08-16,2024-08-29,Resolved,13,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN015429
DISP01324,TXN007182,Merchant Error,2024-05-26,2024-06-23,Resolved,28,OTHER,Other,CLOSED,TXN007182
DISP01325,TXN014279,Merchant Error,2024-12-26,2025-01-21,Resolved,26,OTHER,Other,CLOSED,TXN014279
DISP01326,TXN002579,Merchant Error,2024-12-14,2025-01-08,Resolved,25,OTHER,Other,CLOSED,TXN002579
DISP01327,TXN015445,Unauthorized,2024-06-17,2024-07-06,Resolved,19,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN015445
DISP01328,TXN009549,Merchant Error,2024-12-17,2025-01-08,Resolved,22,OTHER,Other,CLOSED,TXN009549
DISP01329,TXN_DUP001636,Duplicate Charge,2024-12-27,2025-02-09,Resolved,44,DUPLICATE_CHARGE,Billing,CLOSED,TXN010659
DISP01330,TXN_DUP001165,Duplicate Charge,2024-08-04,2024-09-11,Resolved,38,DUPLICATE_CHARGE,Billing,CLOSED,TXN018252
DISP01331,TXN017710,Merchant Error,2024-08-15,2024-09-12,Resolved,28,OTHER,Other,CLOSED,TXN017710
DISP01332,TXN017494,Duplicate Charge,2024-02-16,2024-04-01,Resolved,45,DUPLICATE_CHARGE,Billing,CLOSED,TXN017494
DISP01333,TXN_DUP001801,Duplicate Charge,2024-03-15,2024-04-14,Resolved,30,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP001801
DISP01334,TXN_DUP001354,Duplicate Charge,2024-09-12,2024-10-14,Resolved,32,DUPLICATE_CHARGE,Billing,CLOSED,TXN000392
DISP01335,TXN019433,Merchant Error,2024-12-01,2024-12-29,Resolved,28,OTHER,Other,CLOSED,TXN019433
DISP01336,TXN000474,Unauthorized,2024-12-13,2024-12-30,Resolved,17,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN000474
DISP01337,TXN_DUP000588,Duplicate Charge,2024-03-10,2024-04-19,Resolved,40,DUPLICATE_CHARGE,Billing,CLOSED,TXN011231
DISP01338,TXN016220,Unauthorized,2024-10-03,2024-10-21,Resolved,18,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN016220
DISP01339,TXN015285,Unauthorized,2024-07-20,2024-07-30,Resolved,10,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN015285
DISP01340,TXN006051,Merchant Error,2024-06-12,2024-07-06,Resolved,24,OTHER,Other,CLOSED,TXN006051
DISP01341,TXN012145,Merchant Error,2024-09-04,2024-10-04,Resolved,30,OTHER,Other,CLOSED,TXN012145
DISP01342,TXN_DUP000175,Duplicate Charge,2024-02-04,2024-03-13,Resolved,38,DUPLICATE_CHARGE,Billing,CLOSED,TXN019759
DISP01343,TXN007698,Duplicate Charge,2024-08-27,2024-10-10,Resolved,44,DUPLICATE_CHARGE,Billing,CLOSED,TXN007698
DISP01344,TXN007579,Unauthorized,2024-01-26,2024-02-08,Resolved,13,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN007579
DISP01345,TXN011296,Merchant Error,2024-03-14,2024-04-13,Resolved,30,OTHER,Other,CLOSED,TXN011296
DISP01346,TXN014342,Unauthorized,2024-12-22,2025-01-07,Resolved,16,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN014342
DISP01347,TXN006008,Unauthorized,2024-12-19,2025-01-07,Resolved,19,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN006008
DISP01348,TXN009026,Merchant Error,2024-03-10,2024-04-01,Resolved,22,OTHER,Other,CLOSED,TXN009026
DISP01349,TXN011269,Merchant Error,2024-09-11,2024-10-08,Resolved,27,OTHER,Other,CLOSED,TXN011269
DISP01350,TXN011403,Merchant Error,2024-07-25,2024-08-24,Resolved,30,OTHER,Other,CLOSED,TXN011403
DISP01351,TXN001187,Merchant Error,2024-01-17,2024-02-16,Resolved,30,OTHER,Other,CLOSED,TXN001187
DISP01352,TXN015781,Duplicate Charge,2024-05-22,2024-06-21,Resolved,30,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP000198
DISP01353,TXN002020,Unauthorized,2024-03-22,2024-04-04,Resolved,13,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN002020
DISP01354,TXN018697,Merchant Error,2024-12-12,2025-01-10,Resolved,29,OTHER,Other,CLOSED,TXN018697
DISP01355,TXN016709,Unauthorized,2024-10-27,2024-11-11,Resolved,15,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN016709
DISP01356,TXN003010,Unauthorized,2024-11-28,2024-12-11,Resolved,13,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN003010
DISP01357,TXN006229,Merchant Error,2024-08-11,2024-09-08,Resolved,28,OTHER,Other,CLOSED,TXN006229
DISP01358,TXN011534,Unauthorized,2024-12-15,2024-12-27,Resolved,12,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN011534
DISP01359,TXN018177,Duplicate Charge,2024-07-20,2024-08-19,Resolved,30,DUPLICATE_CHARGE,Billing,CLOSED,TXN018177
DISP01360,TXN019009,Unauthorized,2024-12-06,2024-12-19,Resolved,13,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN019009
DISP01361,TXN_DUP001294,Duplicate Charge,2024-12-05,2025-01-10,Resolved,36,DUPLICATE_CHARGE,Billing,CLOSED,TXN005433
DISP01362,TXN003472,Unauthorized,2024-11-15,2024-11-29,Resolved,14,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN003472
DISP01363,TXN019226,Merchant Error,2024-12-17,2025-01-10,Resolved,24,OTHER,Other,CLOSED,TXN019226
DISP01364,TXN002291,Merchant Error,2024-04-24,2024-05-23,Resolved,29,OTHER,Other,CLOSED,TXN002291
DISP01365,TXN014788,Merchant Error,2024-06-25,2024-07-24,Resolved,29,OTHER,Other,CLOSED,TXN014788
DISP01366,TXN005474,Unauthorized,2024-08-09,2024-08-24,Resolved,15,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN005474
DISP01367,TXN010741,Unauthorized,2024-07-14,2024-08-03,Resolved,20,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN010741
DISP01368,TXN014561,Unauthorized,2024-01-16,2024-02-03,Resolved,18,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN014561
DISP01369,TXN009348,Unauthorized,2024-11-17,2024-12-06,Resolved,19,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN009348
DISP01370,TXN003702,Merchant Error,2024-02-14,2024-03-05,Resolved,20,OTHER,Other,CLOSED,TXN003702
DISP01371,TXN002142,Duplicate Charge,2024-03-27,2024-04-27,Resolved,31,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP000866
DISP01372,TXN012749,Unauthorized,2024-05-26,2024-06-14,Resolved,19,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN012749
DISP01373,TXN015598,Unauthorized,2024-11-03,2024-11-18,Resolved,15,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN015598
DISP01374,TXN019375,Unauthorized,2024-06-27,2024-07-07,Resolved,10,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN019375
DISP01375,TXN_DUP001846,Duplicate Charge,2024-12-17,2025-01-24,Resolved,38,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP001846
DISP01376,TXN018784,Merchant Error,2024-04-19,2024-05-13,Resolved,24,OTHER,Other,CLOSED,TXN018784
DISP01377,TXN009336,Merchant Error,2024-07-18,2024-08-08,Resolved,21,OTHER,Other,CLOSED,TXN009336
DISP01378,TXN007703,Merchant Error,2024-07-19,2024-08-10,Resolved,22,OTHER,Other,CLOSED,TXN007703
DISP01379,TXN017740,Merchant Error,2024-02-15,2024-03-06,Resolved,20,OTHER,Other,CLOSED,TXN017740
DISP01380,TXN_DUP000266,Duplicate Charge,2024-10-10,2024-11-17,Resolved,38,DUPLICATE_CHARGE,Billing,CLOSED,TXN015552
DISP01381,TXN013498,Unauthorized,2024-11-10,2024-11-20,Resolved,10,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN013498
DISP01382,TXN017467,Unauthorized,2024-12-12,2024-12-23,Resolved,11,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN017467
DISP01383,TXN017562,Duplicate Charge,2024-03-05,2024-04-06,Resolved,32,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP000779
DISP01384,TXN009295,Merchant Error,2024-04-09,2024-05-07,Resolved,28,OTHER,Other,CLOSED,TXN009295
DISP01385,TXN006933,Unauthorized,2024-02-18,2024-03-04,Resolved,15,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN006933
DISP01386,TXN_DUP001196,Duplicate Charge,2024-06-04,2024-07-13,Resolved,39,DUPLICATE_CHARGE,Billing,CLOSED,TXN011581
DISP01387,TXN012655,Merchant Error,2024-12-06,2024-12-26,Resolved,20,OTHER,Other,CLOSED,TXN012655
DISP01388,TXN001189,Unauthorized,2024-01-10,2024-01-27,Resolved,17,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN001189
DISP01389,TXN001180,Merchant Error,2024-04-19,2024-05-15,Resolved,26,OTHER,Other,CLOSED,TXN001180
DISP01390,TXN016549,Duplicate Charge,2024-07-03,2024-08-03,Resolved,31,DUPLICATE_CHARGE,Billing,CLOSED,TXN016549
DISP01391,TXN018233,Duplicate Charge,2024-04-23,2024-05-25,Resolved,32,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP000803
DISP01392,TXN001196,Duplicate Charge,2024-02-06,2024-03-22,Resolved,45,DUPLICATE_CHARGE,Billing,CLOSED,TXN001196
DISP01393,TXN017415,Unauthorized,2024-03-23,2024-04-04,Resolved,12,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN017415
DISP01394,TXN000809,Merchant Error,2024-11-18,2024-12-17,Resolved,29,OTHER,Other,CLOSED,TXN000809
DISP01395,TXN015394,Merchant Error,2024-06-16,2024-07-09,Resolved,23,OTHER,Other,CLOSED,TXN015394
DISP01396,TXN011077,Merchant Error,2024-06-02,2024-06-30,Resolved,28,OTHER,Other,CLOSED,TXN011077
DISP01397,TXN000667,Merchant Error,2024-10-16,2024-11-10,Resolved,25,OTHER,Other,CLOSED,TXN000667
DISP01398,TXN017160,Unauthorized,2024-05-21,2024-06-08,Resolved,18,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN017160
DISP01399,TXN018013,Unauthorized,2024-06-14,2024-06-29,Resolved,15,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN018013
DISP01400,TXN011027,Merchant Error,2024-07-15,2024-08-12,Resolved,28,OTHER,Other,CLOSED,TXN011027
DISP01401,TXN007702,Merchant Error,2024-08-01,2024-08-27,Resolved,26,OTHER,Other,CLOSED,TXN007702
DISP01402,TXN007796,Merchant Error,2024-03-02,2024-03-22,Resolved,20,OTHER,Other,CLOSED,TXN007796
DISP01403,TXN019530,Merchant Error,2024-12-24,2025-01-19,Resolved,26,OTHER,Other,CLOSED,TXN019530
DISP01404,TXN016970,Merchant Error,2024-08-20,2024-09-18,Resolved,29,OTHER,Other,CLOSED,TXN016970
DISP01405,TXN004866,Merchant Error,2024-12-16,2025-01-08,Resolved,23,OTHER,Other,CLOSED,TXN004866
DISP01406,TXN003286,Unauthorized,2024-12-28,2025-01-14,Resolved,17,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN003286
DISP01407,TXN012651,Merchant Error,2024-10-09,2024-11-02,Resolved,24,OTHER,Other,CLOSED,TXN012651
DISP01408,TXN_DUP000639,Duplicate Charge,2024-02-22,2024-04-01,Resolved,39,DUPLICATE_CHARGE,Billing,CLOSED,TXN009351
DISP01409,TXN007399,Merchant Error,2024-07-27,2024-08-18,Resolved,22,OTHER,Other,CLOSED,TXN007399
DISP01410,TXN010198,Merchant Error,2024-03-19,2024-04-18,Resolved,30,OTHER,Other,CLOSED,TXN010198
DISP01411,TXN009485,Unauthorized,2024-12-06,2024-12-17,Resolved,11,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN009485
DISP01412,TXN004143,Merchant Error,2024-11-24,2024-12-21,Resolved,27,OTHER,Other,CLOSED,TXN004143
DISP01413,TXN003149,Merchant Error,2024-10-08,2024-10-31,Resolved,23,OTHER,Other,CLOSED,TXN003149
DISP01414,TXN000845,Duplicate Charge,2024-03-15,2024-04-15,Resolved,31,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP000657
DISP01415,TXN011132,Merchant Error,2024-09-26,2024-10-16,Resolved,20,OTHER,Other,CLOSED,TXN011132
DISP01416,TXN000259,Merchant Error,2024-05-27,2024-06-20,Resolved,24,OTHER,Other,CLOSED,TXN000259
DISP01417,TXN006313,Unauthorized,2024-02-06,2024-02-17,Resolved,11,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN006313
DISP01418,TXN002262,Merchant Error,2024-05-08,2024-06-01,Resolved,24,OTHER,Other,CLOSED,TXN002262
DISP01419,TXN012236,Unauthorized,2024-03-11,2024-03-23,Resolved,12,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN012236
DISP01420,TXN001773,Merchant Error,2024-12-22,2025-01-16,Resolved,25,OTHER,Other,CLOSED,TXN001773
DISP01421,TXN004864,Unauthorized,2024-12-09,2024-12-27,Resolved,18,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN004864
DISP01422,TXN002685,Unauthorized,2024-12-24,2025-01-09,Resolved,16,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN002685
DISP01423,TXN003003,Merchant Error,2024-06-13,2024-07-13,Resolved,30,OTHER,Other,CLOSED,TXN003003
DISP01424,TXN013083,Unauthorized,2024-12-14,2024-12-26,Resolved,12,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN013083
DISP01425,TXN_DUP001836,Duplicate Charge,2024-05-01,2024-05-31,Resolved,30,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP001836
DISP01426,TXN011441,Merchant Error,2024-12-03,2025-01-01,Resolved,29,OTHER,Other,CLOSED,TXN011441
DISP01427,TXN007168,Unauthorized,2024-06-19,2024-07-09,Resolved,20,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN007168
DISP01428,TXN002937,Unauthorized,2024-04-15,2024-04-28,Resolved,13,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN002937
DISP01429,TXN011141,Unauthorized,2024-10-03,2024-10-20,Resolved,17,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN011141
DISP01430,TXN015710,Merchant Error,2024-05-11,2024-06-01,Resolved,21,OTHER,Other,CLOSED,TXN015710
DISP01431,TXN001337,Unauthorized,2024-12-27,2025-01-12,Resolved,16,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN001337
DISP01432,TXN012106,Unauthorized,2024-10-04,2024-10-14,Resolved,10,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN012106
DISP01433,TXN003911,Merchant Error,2024-07-10,2024-08-08,Resolved,29,OTHER,Other,CLOSED,TXN003911
DISP01434,TXN007286,Merchant Error,2024-06-27,2024-07-22,Resolved,25,OTHER,Other,CLOSED,TXN007286
DISP01435,TXN013715,Merchant Error,2024-12-12,2025-01-08,Resolved,27,OTHER,Other,CLOSED,TXN013715
DISP01436,TXN012940,Merchant Error,2024-03-26,2024-04-16,Resolved,21,OTHER,Other,CLOSED,TXN012940
DISP01437,TXN004161,Duplicate Charge,2024-12-03,2025-01-14,Resolved,42,DUPLICATE_CHARGE,Billing,CLOSED,TXN004161
DISP01438,TXN_DUP000386,Duplicate Charge,2024-03-23,2024-05-06,Resolved,44,DUPLICATE_CHARGE,Billing,CLOSED,TXN012695
DISP01439,TXN007330,Merchant Error,2024-12-13,2025-01-10,Resolved,28,OTHER,Other,CLOSED,TXN007330
DISP01440,TXN006135,Merchant Error,2024-02-01,2024-02-27,Resolved,26,OTHER,Other,CLOSED,TXN006135
DISP01441,TXN018861,Unauthorized,2024-03-03,2024-03-19,Resolved,16,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN018861
DISP01442,TXN000100,Unauthorized,2024-11-27,2024-12-09,Resolved,12,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN000100
DISP01443,TXN019351,Merchant Error,2024-05-10,2024-06-07,Resolved,28,OTHER,Other,CLOSED,TXN019351
DISP01444,TXN011293,Merchant Error,2024-06-19,2024-07-12,Resolved,23,OTHER,Other,CLOSED,TXN011293
DISP01445,TXN012371,Unauthorized,2024-04-14,2024-04-28,Resolved,14,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN012371
DISP01446,TXN010568,Merchant Error,2024-10-20,2024-11-10,Resolved,21,OTHER,Other,CLOSED,TXN010568
DISP01447,TXN010309,Unauthorized,2024-12-14,2024-12-27,Resolved,13,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN010309
DISP01448,TXN002872,Unauthorized,2024-03-09,2024-03-25,Resolved,16,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN002872
DISP01449,TXN013525,Unauthorized,2024-05-27,2024-06-12,Resolved,16,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN013525
DISP01450,TXN003751,Merchant Error,2024-05-16,2024-06-05,Resolved,20,OTHER,Other,CLOSED,TXN003751
DISP01451,TXN018836,Unauthorized,2024-03-08,2024-03-18,Resolved,10,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN018836
DISP01452,TXN006953,Unauthorized,2024-03-20,2024-04-07,Resolved,18,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN006953
DISP01453,TXN_DUP000416,Duplicate Charge,2024-03-01,2024-04-10,Resolved,40,DUPLICATE_CHARGE,Billing,CLOSED,TXN004061
DISP01454,TXN006883,Unauthorized,2024-06-22,2024-07-10,Resolved,18,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN006883
DISP01455,TXN000776,Unauthorized,2024-08-13,2024-08-28,Resolved,15,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN000776
DISP01456,TXN011043,Merchant Error,2024-08-15,2024-09-12,Resolved,28,OTHER,Other,CLOSED,TXN011043
DISP01457,TXN008851,Merchant Error,2024-09-26,2024-10-18,Resolved,22,OTHER,Other,CLOSED,TXN008851
DISP01458,TXN002332,Duplicate Charge,2024-07-20,2024-08-19,Resolved,30,DUPLICATE_CHARGE,Billing,CLOSED,TXN002332
DISP01459,TXN019877,Unauthorized,2024-06-08,2024-06-27,Resolved,19,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN019877
DISP01460,TXN005188,Unauthorized,2024-10-01,2024-10-19,Resolved,18,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN005188
DISP01461,TXN013254,Unauthorized,2024-12-06,2024-12-20,Resolved,14,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN013254
DISP01462,TXN_DUP000326,Duplicate Charge,2024-02-01,2024-03-14,Resolved,42,DUPLICATE_CHARGE,Billing,CLOSED,TXN000241
DISP01463,TXN_DUP001663,Duplicate Charge,2024-03-16,2024-04-19,Resolved,34,DUPLICATE_CHARGE,Billing,CLOSED,TXN_DUP001663
DISP01464,TXN_DUP001142,Duplicate Charge,2024-12-14,2025-01-19,Resolved,36,DUPLICATE_CHARGE,Billing,CLOSED,TXN007802
DISP01465,TXN016134,Unauthorized,2024-08-28,2024-09-16,Resolved,19,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN016134
DISP01466,TXN004056,Merchant Error,2024-12-06,2024-12-28,Resolved,22,OTHER,Other,CLOSED,TXN004056
DISP01467,TXN003824,Unauthorized,2024-06-27,2024-07-09,Resolved,12,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN003824
DISP01468,TXN004948,Merchant Error,2024-06-26,2024-07-21,Resolved,25,OTHER,Other,CLOSED,TXN004948
DISP01469,TXN019809,Unauthorized,2024-02-21,2024-03-12,Resolved,20,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN019809
DISP01470,TXN_DUP000662,Duplicate Charge,2024-12-26,2025-02-07,Resolved,43,DUPLICATE_CHARGE,Billing,CLOSED,TXN016419
DISP01471,TXN003062,Unauthorized,2024-06-14,2024-06-30,Resolved,16,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN003062
DISP01472,TXN_DUP001706,Duplicate Charge,2024-12-10,2025-01-23,Resolved,44,DUPLICATE_CHARGE,Billing,CLOSED,TXN013952
DISP01473,TXN005629,Unauthorized,2024-03-23,2024-04-02,Resolved,10,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN005629
DISP01474,TXN012865,Merchant Error,2024-12-16,2025-01-15,Resolved,30,OTHER,Other,CLOSED,TXN012865
DISP01475,TXN_DUP001655,Duplicate Charge,2024-12-10,2025-01-14,Resolved,35,DUPLICATE_CHARGE,Billing,CLOSED,TXN018923
DISP01476,TXN015424,Unauthorized,2024-11-12,2024-11-22,Resolved,10,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN015424
DISP01477,TXN013866,Merchant Error,2024-03-26,2024-04-23,Resolved,28,OTHER,Other,CLOSED,TXN013866
DISP01478,TXN008132,Merchant Error,2024-07-25,2024-08-22,Resolved,28,OTHER,Other,CLOSED,TXN008132
DISP01479,TXN011307,Merchant Error,2024-09-26,2024-10-26,Resolved,30,OTHER,Other,CLOSED,TXN011307
DISP01480,TXN_DUP000648,Duplicate Charge,2024-12-06,2025-01-09,Resolved,34,DUPLICATE_CHARGE,Billing,CLOSED,TXN012310
DISP01481,TXN012604,Merchant Error,2024-07-21,2024-08-19,Resolved,29,OTHER,Other,CLOSED,TXN012604
DISP01482,TXN011580,Merchant Error,2024-12-26,2025-01-16,Resolved,21,OTHER,Other,CLOSED,TXN011580
DISP01483,TXN000225,Merchant Error,2024-10-28,2024-11-24,Resolved,27,OTHER,Other,CLOSED,TXN000225
DISP01484,TXN009387,Unauthorized,2024-04-03,2024-04-14,Resolved,11,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN009387
DISP01485,TXN006310,Merchant Error,2024-07-17,2024-08-16,Resolved,30,OTHER,Other,CLOSED,TXN006310
DISP01486,TXN001038,Unauthorized,2024-12-22,2025-01-09,Resolved,18,FRAUD_UNAUTHORISED,Fraud,CLOSED,TXN001038
DISP01487,TXN011935,Merchant Error,2024-02-01,2024-02-22,Resolved,21,OTHER,Other,CLOSED,TXN011935
